id	text	label
train_003287	và từ những sự cố trên tự nhiên năm nay em vừa tốn tiền học lại mà không được học vừa bị rớt môn không được cộng điểm rèn luyện.	0
train_003288	cơ sở vật chất còn yếu kém.	0
train_003289	em nhận thấy , môn này học xong hầu như là vẽ mô hình , thi cuối kỳ cũng vẽ mô hình toàn tập.	0
train_003290	các giảng dạy của giảng viên còn khó hiểu , rối rắm.	0
train_003291	thầy sửa bài tập nhanh quá nên hơi khó hiểu.	0
train_003292	nên bố trí cho phòng jack cắm loa cho lab , để khi thầy phát video. hoặc thí nghiệm xử lý âm thanh ra loa   giúp sinh viên tiếp cận thí nghiệm hoặc nội dung video tốt hơn.	0
train_003293	nếu thầy sắp xếp được thời gian lên lớp thường xuyên , thì đó quả là điều tuyệt vời. vì thầy dạy rất dễ hiểu. tuy nhiên thầy hay không lên lớp quá colonsad.	0
train_003294	kiến thức truyền tải nhiều. khó hiểu.	0
train_003295	giảng viên nghỉ nhiều.	0
train_003296	tụi em chưa thật sự vững ngữ pháp.	0
train_003297	nên làm sạch lại bàn ghế , và một số thiết bị bằng điện.	0
train_003298	quá nhiều hoạt động làm sinh viên choáng ngợp không bắt kịp.	0
train_003299	cải thiện chất lượng phòng máy.	0
train_003300	giảng viên nói tiếng anh hơi khó nghe , nói nhỏ , ít sử dụng micro.	0
train_003301	nội dung thực hành nên thay đổi : mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ.	0
train_003302	bài tập anh văn nên sát với yêu cầu ở ngoài.	0
train_003303	ít mục không đi sâu vào.	0
train_003304	môn học cần xác định rõ ràng tính ứng dụng tránh để sinh viên mơ hồ về cái mình đang học như vậy rất khó để tiếp cận với vấn đề cần nghiên cứu.	0
train_003305	em có ý kiến riêng là thầy wzjwz28 nên giới thiệu về các phương pháp xử lý. trong quá trình phát triển game.	0
train_003306	thầy dạy lan man khó hiểu , hay đi ra ngoài lâu , tài liệu học ít.	0
train_003307	thầy hơi khó. nhiều điều dạy chưa hiểu lắm.	0
train_003308	nó rất rập khuôn và không thể khiến cho sinh viên tiến bộ được.	0
train_003309	cô lấy ví dụ thực tế thì đừng có liên quan nhiều quá đến quan điểm cá nhân ghen ăn tức ở của cô với người khác như ví dụ cô nói một người đại gia bỏ tiền tỷ tổ chức sinh nhật cho vợ họ thay vì đi làm từ thiện hay các thứ khác.	0
train_003310	giảng viên cần nhiệt tình hơn. trong giảng dạy.	0
train_003311	cần cải tiến , đổi mới thực hành hình thức 2.	0
train_003312	thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác.	0
train_003313	nhưng chất lượng cơ sở vật chất nhất là bàn ghế bên dãy nhà wzjwz15. có một số phòng bụi nhiều , bàn ghế dơ. nhưng không được lau dọn.	0
train_003314	lớp ồn ào.	0
train_003315	thầy dạy hơi nhanh. khó hiểu.	0
train_003316	thầy không hỗ trợ sinh viên nhiều. trong quá trình thực hành.	0
train_003317	sao không ghép vào phần lý thuyết luôn. giảng viên lý thuyết chỉ cần gửi tài liệu thực hành và chấm đồ án thực hành là xong.	0
train_003318		0
train_003319	thầy giảng bài một mình chưa tương tác với sinh viên.	0
train_003320	các máy tính của trường thường xuyên bị lỗi khi sử dụng , sinh viên thường phải mang laptop cá nhân lên làm bài hay thi cử.	0
train_003321	thầy cần chủ động hơn. trong việc dạy và dạy bù ( khi em hỏi các bạn về lịch dạy bù thì hầu hết các bạn được em hỏi đều không biết ).	0
train_003322	thầy dành thời gian cho các nhóm thuyết trình. nhưng không duyệt lại những kiến thức. do các nhóm thuyết trình là đúng hay không.	0
train_003323	cần có các thiết bị di động thật để sinh viên thực hành khi cần thiết. vì các chương trình mô phỏng trên máy tính là không đầy đủ.	0
train_003324	nâng cấp trang thiết bị phòng học : máy chiếu , quạt.	0
train_003325	bài giảng không thu hút học sinh.	0
train_003326	nhóm 4 người đông không ổn thầy ạ.	0
train_003327	giáo viên nói hơi nhỏ. rất khó nghe , và hiểu được bài.	0
train_003328	thầy không có up tài liệu cũng như bài giảng lên moodle.	0
train_003329	thầy nên thông báo về thời gian báo cáo đồ án sớm hơn. vì sinh viên còn phải sắp xếp thời gian cho các môn học khác.	0
train_003330	chất lượng thiết bị dạy học của các phòng học còn chưa tốt.	0
train_003331	bài tập thầy cho áp lực quá.	0
train_003332	cần phải thay đổi phần nội dung của phần thực hành và cách giảng dạy của giảng viên thực hành. sinh viên chưa được học lý thuyết mà thực hành đã phải làm bài tập. trong khi giảng viên thực hành không hướng dẫn sinh viên cụ thể phải làm gì với bài tập đó.	0
train_003333	ngoài ra sinh viên cũng không có đủ khả năng để hiểu được  source code  có tốt hay không.	0
train_003334	cần tăng chú ý về kỹ năng cần thiết. trong toeic như nghe , đọc.	0
train_003335	bài giảng dài. không quá hứng thú cho sinh viên để học.	0
train_003336	cần được thực hành liên tục , để có sự hướng dẫn của giáo viên khi làm đồ án.	0
train_003337	khi nghỉ không thông báo trước. khi sinh viên qua trường thể dục thể thao chờ rồi mới thông báo.	0
train_003338	giảng viên truyền đạt khó hiểu , có lúc nói nhanh , có lúc nói chậm , giọng khó nghe , hay bị ngọng.	0
train_003339	thầy hay đi vắng , thường quên up slide lên moodle , quên cho bài tập.	0
train_003340	nhiều lúc giảng dạy nói hơi nhanh.	0
train_003341	cần sử dụng bài giảng tiếng việt.	0
train_003342	nên sử dụng cách truyền đạt khác để thu hút sinh viên hơn.	0
train_003343	thầy dạy nhanh.	0
train_003344	hệ thống wecode cần sửa lại tính năng submit kết quả cuối cùng , bao nhiêu sinh viên bị mất điểm. vì submit trong đó có cả em :'(.	0
train_003345	cần chú trọng hơn vấn đề học thực hành phòng máy không đáp ứng yêu cầu : không có trình biên dịch giáo viên thực hành không sử dụng hiệu quả giờ thực hành.	0
train_003346	đề thi khá khó. hy vọng thi cuối kỳ thầy cho đề dễ thở hơn ạ.	0
train_003347	không hiểu gì.	0
train_003348	thầy không có kiến thức sư phạm. không thẻ truyền đạt một cách dễ hiểu , slide của thầy (. hoặc không phải của thầy ) dạy bao nhiêu năm rồi mà chưa dịch hoàn chỉnh hay dịch như translate của google.	0
train_003349	cần có thiết bị và phòng học tốt hơn.	0
train_003350	thầy nên điều chỉnh lại cách giảng bài , thầy nói thường xuyên ngắt nhịp nên buồn ngủ quá.	0
train_003351	giảng bài hơi nhanh , bài tập cho nhiều quá.	0
train_003352	cần nhiệt huyết hơn nữa.	0
train_003353	cô cần thay đổi phương pháp dạy sao cho sinh viên thấy thích thú với những gì cô dạy , cần lấy ví dụ nhiều hơn để sinh viên có thể hiểu rõ bản chất của mọi vấn đề.	0
train_003354	chú trọng vào việc giải bài tập hơn là củng cố phương pháp học tập của sinh viên.	0
train_003355	giáo viên cần chỉ dẫn kỹ hơn phần thực hành kể cả ở lớp và thực hành , nên nhắc nhở dám sát sinh viên , để trách cho sinh viên hay ngoại. trong mặt này.	0
train_003356	hơi khó tính ạ.	0
train_003357	thầy lên lớp hay chém gió.	0
train_003358	thầy cần quyết đoán hơn , chuẩn bị kỹ tài liệu và dạy nhanh , đủ hơn chút.	0
train_003359	đề thi thực hành và lý thuyết nên được trưởng khoa xem qua trước khi cho sinh viên thi để tránh trường hợp vào thi thực hành giáo viên phải sửa lại đề.	0
train_003360	điều kiện vật chất chưa được đầy đủ.	0
train_003361	mong phòng đào tạo cập nhật điểm giữa kỳ nhanh hơn nữa.	0
train_003362	không giao bài tập cho sinh viên luyện tập ở nhà.	0
train_003363	trang thiết bị cần được nâng cấp và cải thiện.	0
train_003364	lớp học thụ động. giảng viên chưa biết cách tạo sự sôi nổi cho sinh viên có hứng học.	0
train_003365	em nghĩ là cơ sở vật chất của trường còn yếu kém , máy chiếu rất mờ , rất ít khi nhìn rõ được chữ trên slide bài giảng.	0
train_003366	nên có đồ án môn học.	0
train_003367	thầy nên cho thêm bài tập về nhà.	0
train_003368	bài tập nên thiết thực.	0
train_003369	máy chiếu rất mờ. ngồi học lớp 100 người những bạn ngồi cuối hoàn toàn không thấy slide.	0
train_003370	cô nên sắp xếp lịch làm việc chính xác hơn.	0
train_003371	thiết bị và dụng cụ thí nghiệm tại phòng lab còn nhiều hạn chê. hư hỏng nhiều , không đáp ứng được nội dung thực hành.	0
train_003372	thầy giảng khó hiểu.	0
train_003373	cô giảng lý thuyết còn quá chi là khó hiểu ạ.	0
train_003374	còn một vài chỗ cô dạy hơi khó hiểu. nhưng cô không giải thích kỹ lắm.	0
train_003375	không tạo được không khí vui vẻ. trong lớp.	0
train_003376	nếu nghỉ nên thông báo với lớp sớm hơn.	0
train_003377	có thêm đồ án mang tính chất sáng tạo.	0
train_003378	thầy không sửa bài tập. trên lớp thầy chỉ giảng lý thuyết theo em như thế là ít có hiệu quả.	0
train_003379	thường đến lớp trễ.	0
train_003380	giảng viên dạy toàn bộ bằng slide tiếng anh khiến sinh viên cảm thấy ngợp và khó hiểu được vấn đề cũng như hiểu được kỹ từng bài học.	0
train_003381	sách giáo khoa wrede dan murray không dễ học. còn nhiều sai sót và các trình bày khó hiểu.	0
train_003382	cô wzjwz106 hay cho nghỉ.	0
train_003383	ngoài copy và paste ra. giảng viên không hướng dẫn gì thêm.	0
train_003384	chữ viết hơi nhỏ , ít khi dùng máy chiếu.	0
train_003385	giáo viên chưa quan tâm nhắc nhở sinh viên làm bài trên lớp. sinh viên chỉ xem tài liệu thực hành và tự làm.	0
train_003386	nhiều khi em thấy giảng viên dạy trên lớp có những kiến thức còn là lý thuyết quá nhiều , xa rời thực tế.	0
train_003387	hi vọng thầy có thể dạy cho chúng em về c kỹ càng hơn , thay vì dạy về c , để chúng em có thể hiểu được bản chất của lập trình , giúp cho chúng em đi lên từ nền tảng vững chắc.	0
train_003388	tiết cuối thầy ôn bài mà không cho đề mẫu cuối kỳ.	0
train_003389	không dùng điểm để đánh giá. nó làm sinh viên không dám thực hiện.	0
train_003390	phòng lab được trang bị những máy tính cấu hình thấp không đảm bảo được nhu cầu thực hành của sinh viên khoa wzjwz46 , chất lượng mạng kém. có nhiều dây mạng không thể truy cập internet.	0
train_003391	lượng kiến thức giảng dạy chưa được chuẩn bị kỹ càng.	0
train_003392	nội dung môn học em nghĩ là rộng quá ạ.	0
train_003393	theo em , nên có thêm mục bài tập nộp qua moodle sau mỗi lần học trên lớp hay có bài tập mới , tài liệu nên được bổ sung nhiều hơn cho sinh viên.	0
